GEOID,NAME,TRACTCE,STATEFP,COUNTYFP,GEOIDFQ,NAMELSAD,INTPTLAT,INTPTLON,median_rent,vacancy_rate_rental,median_rooms,renter_share,owner_share,recent_movers_share,overcrowded_share,rent_burden35_share,bed_0_share,bed_1_share,bed_2_share,bed_3_share,bed_4_share,bed_5p_share
11001005601,56.01,5601,11,1,1400000US11001005601,Census Tract 56.01,38.901567,-77.0524317,1957.0,6.6,2.5,0.7530120481927711,0.2469879518072289,0.3107429718875502,0.03112449799196787,0.44887599709934733,0.4319395017793594,0.39234875444839856,0.11209964412811388,0.06361209964412812,0.0,0.0
11001005501,55.01,5501,11,1,1400000US11001005501,Census Tract 55.01,38.9052766,-77.0494324,2717.0,21.2,3.4,0.5601888276947286,0.43981117230527145,0.3147128245476003,0.014948859166011016,0.28936170212765955,0.14785276073619633,0.36319018404907977,0.349079754601227,0.13987730061349693,0.0,0.0
11001005602,56.02,5602,11,1,1400000US11001005602,Census Tract 56.02,38.8988888,-77.0554558,2217.0,11.0,2.7,0.5723684210526315,0.4276315789473684,0.18269230769230768,0.04149797570850203,0.505607476635514,0.27525819488100584,0.3888639425235743,0.24651998203861697,0.08935788055680287,0.0,0.0
11001005502,55.02,5502,11,1,1400000US11001005502,Census Tract 55.02,38.9101768,-77.0463615,2263.0,0.0,2.6,0.7046764894298526,0.29532351057014733,0.25624599615631005,0.013452914798206279,0.3266239707227813,0.36379821958456976,0.3685459940652819,0.17329376854599407,0.06112759643916914,0.006528189910979229,0.026706231454005934
11001005303,53.03,5303,11,1,1400000US11001005303,Census Tract 53.03,38.909613,-77.0391656,2144.0,16.9,2.6,0.4488664987405542,0.5511335012594458,0.19345088161209067,0.00654911838790932,0.446229913473424,0.4375,0.3728298611111111,0.17100694444444445,0.011284722222222222,0.007378472222222222,0.0
11001010202,102.02,10202,11,1,1400000US11001010202,Census Tract 102.02,38.8843563,-77.024577,2035.0,8.9,3.2,0.6560392397302268,0.3439607602697731,0.22194972409564684,0.0,0.3941398865784499,0.08445945945945946,0.49268018018018017,0.18524774774774774,0.20382882882882883,0.018581081081081082,0.015202702702702704
11001980000,9800.0,980000,11,1,1400000US11001980000,Census Tract 9800,38.8809933,-77.0363219,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11001007202,72.02,7202,11,1,1400000US11001007202,Census Tract 72.02,38.8786426,-77.0070741,2808.0,7.7,2.9,0.9160878021672687,0.08391219783273131,0.4609613781606002,0.009724923589886079,0.26413940690920207,0.12474849094567404,0.5782193158953722,0.2854627766599598,0.011569416498993963,0.0,0.0
11001005202,52.02,5202,11,1,1400000US11001005202,Census Tract 52.02,38.911127,-77.0344946,2720.0,12.4,3.1,0.42932692307692305,0.5706730769230769,0.17596153846153847,0.011057692307692308,0.20044792833146696,0.1346328195829556,0.36944696282864914,0.3739800543970988,0.08522212148685404,0.025385312783318223,0.011332728921124207
11001005203,52.03,5203,11,1,1400000US11001005203,Census Tract 52.03,38.9077655,-77.0331441,2159.0,10.6,2.2,0.8213981244671782,0.17860187553282184,0.236999147485081,0.05839727195225917,0.1903470715835141,0.35553047404063204,0.5199398043641836,0.07110609480812641,0.04138449962377728,0.006395786305492852,0.0056433408577878106
11001005003,50.03,5003,11,1,1400000US11001005003,Census Tract 50.03,38.9074041,-77.0307609,2318.0,0.0,2.9,0.7224709042076992,0.2775290957923008,0.26678603401969564,0.0,0.19972826086956522,0.10601001669449082,0.3814691151919866,0.4766277128547579,0.019198664440734557,0.008347245409015025,0.008347245409015025
11001005004,50.04,5004,11,1,1400000US11001005004,Census Tract 50.04,38.907252,-77.0283862,2025.0,6.9,2.5,0.6949227373068433,0.3050772626931567,0.1196467991169978,0.03443708609271523,0.41452442159383035,0.3159432387312187,0.40442404006677796,0.1994991652754591,0.08013355592654424,0.0,0.0
11001007201,72.01,7201,11,1,1400000US11001007201,Census Tract 72.01,38.8738481,-76.9999179,2732.0,5.9,2.9,0.8516068052930057,0.14839319470699433,0.4546313799621928,0.014650283553875236,0.1860986547085202,0.1032285471537808,0.5165675446049278,0.37383177570093457,0.0,0.0,0.006372132540356839
11001005802,58.02,5802,11,1,1400000US11001005802,Census Tract 58.02,38.8979674,-77.0265766,3449.0,16.3,2.8,0.6854425749817118,0.3145574250182882,0.2377468910021946,0.0073152889539136795,0.37216828478964403,0.08533653846153846,0.5931490384615384,0.2854567307692308,0.036057692307692304,0.0,0.0
11001004703,47.03,4703,11,1,1400000US11001004703,Census Tract 47.03,38.9034762,-77.0170713,1804.0,11.9,2.8,0.7995824634655533,0.20041753653444677,0.14926931106471816,0.01826722338204593,0.3558421851289833,0.09809725158562368,0.6152219873150105,0.2714587737843552,0.00718816067653277,0.0,0.008033826638477801
11001004704,47.04,4704,11,1,1400000US11001004704,Census Tract 47.04,38.904566,-77.0114767,,6.2,3.3,0.9285714285714286,0.07142857142857142,0.4381868131868132,0.038461538461538464,0.5592105263157895,0.08942065491183879,0.4596977329974811,0.2695214105793451,0.181360201511335,0.0,0.0
11001010603,106.03,10603,11,1,1400000US11001010603,Census Tract 106.03,38.9011144,-77.0063567,2451.0,3.0,2.5,1.0,0.0,0.31395980445410104,0.0,0.34437805540467137,0.3323713323713324,0.3189033189033189,0.3088023088023088,0.03367003367003367,0.0,0.006253006253006253
11001010601,106.01,10601,11,1,1400000US11001010601,Census Tract 106.01,38.907653,-77.0063018,2613.0,13.7,2.8,1.0,0.0,0.31981637337413926,0.045906656465187455,0.36269015212169736,0.09533073929961089,0.4792477302204929,0.4079118028534371,0.017509727626459144,0.0,0.0
11001011002,110.02,11002,11,1,1400000US11001011002,Census Tract 110.02,38.8681789,-77.0182455,2264.0,29.4,3.4,0.24755989352262645,0.7524401064773736,0.11446317657497782,0.0,0.5714285714285714,0.2099487929773226,0.4542794440380395,0.28895391367959034,0.0,0.04681784930504755,0.0
11001010201,102.01,10201,11,1,1400000US11001010201,Census Tract 102.01,38.8779576,-77.0184625,2487.0,13.2,2.6,0.9537126325940212,0.04628736740597879,0.18611378977820636,0.027483124397299902,0.33106338397066526,0.08199423156159868,0.6592501030078286,0.21508034610630408,0.024721878862793572,0.018541409147095178,0.00041203131437989287
11001011001,110.01,11001,11,1,1400000US11001011001,Census Tract 110.01,38.8741656,-77.0157419,2271.0,8.8,3.7,0.5348516218081435,0.46514837819185645,0.137336093857833,0.024844720496894408,0.2928759894459103,0.0692167577413479,0.4395871281117183,0.30297510625379476,0.1408621736490589,0.04735883424408015,0.0
11001007203,72.03,7203,11,1,1400000US11001007203,Census Tract 72.03,38.8781777,-76.9994857,2575.0,14.3,2.6,0.796875,0.203125,0.27447916666666666,0.044270833333333336,0.12857142857142856,0.15203900709219859,0.5500886524822695,0.1347517730496454,0.11702127659574468,0.04609929078014184,0.0
11001009510,95.1,9510,11,1,1400000US11001009510,Census Tract 95.10,38.9455978,-77.0046255,1576.0,2.1,3.8,0.7506493506493507,0.24935064935064935,0.2348051948051948,0.03012987012987013,0.43561442236938924,0.08571428571428572,0.3147869674185464,0.3744360902255639,0.10175438596491228,0.09423558897243108,0.029072681704260653
11001009511,95.11,9511,11,1,1400000US11001009511,Census Tract 95.11,38.9372097,-77.0010516,,,,,,,,,,,,,,
11001005503,55.03,5503,11,1,1400000US11001005503,Census Tract 55.03,38.9062488,-77.0523495,3396.0,6.1,3.2,0.6243697478991597,0.37563025210084033,0.3058823529411765,0.0,0.5145929339477726,0.0444015444015444,0.51994851994852,0.3944658944658945,0.04118404118404118,0.0,0.0
11001005801,58.01,5801,11,1,1400000US11001005801,Census Tract 58.01,38.8975634,-77.0205095,2685.0,25.4,2.9,0.5226449275362319,0.4773550724637681,0.125,0.0,0.22456140350877193,0.11923583662714098,0.5988142292490118,0.25691699604743085,0.025032938076416336,0.0,0.0
11001010900,109.0,10900,11,1,1400000US11001010900,Census Tract 109,38.8132364,-77.0238475,1336.0,5.7,3.8,0.991130820399113,0.008869179600886918,0.07243163340724317,0.03621581670362158,0.5752988047808765,0.10849056603773585,0.2917789757412399,0.5074123989218329,0.09231805929919137,0.0,0.0
11001010400,104.0,10400,11,1,1400000US11001010400,Census Tract 104,38.8512668,-77.0009082,1192.0,8.8,3.6,0.564773735581189,0.435226264418811,0.07897071872227152,0.0,0.43617021276595747,0.10835665733706518,0.36825269892043183,0.32227109156337463,0.13474610155937625,0.052778888444622155,0.013594562175129948
11001009903,99.03,9903,11,1,1400000US11001009903,Census Tract 99.03,38.888318,-76.9212121,1458.0,10.5,6.2,0.2663690476190476,0.7336309523809523,0.10863095238095238,0.0,0.6518518518518519,0.010471204188481676,0.0,0.1518324607329843,0.5850785340314136,0.23036649214659685,0.02225130890052356
11001009904,99.04,9904,11,1,1400000US11001009904,Census Tract 99.04,38.8851712,-76.9311353,1247.0,2.4,5.4,0.5372918175235337,0.46270818247646633,0.07603186097031137,0.0,0.4449213161659514,0.034340659340659344,0.20192307692307693,0.33379120879120877,0.3179945054945055,0.10096153846153846,0.01098901098901099
11001009905,99.05,9905,11,1,1400000US11001009905,Census Tract 99.05,38.8843295,-76.9250522,1399.0,12.8,5.4,0.3886703383162864,0.6113296616837136,0.02675059008654603,0.0,0.6072874493927125,0.0,0.19469026548672566,0.27161334240980256,0.4268209666439755,0.08304969366916269,0.023825731790333562
11001009906,99.06,9906,11,1,1400000US11001009906,Census Tract 99.06,38.8879464,-76.9359151,1201.0,9.2,4.0,0.5533333333333333,0.44666666666666666,0.07333333333333333,0.021333333333333333,0.42455242966751916,0.046349942062572425,0.28041714947856317,0.5353418308227115,0.12282734646581692,0.015063731170336037,0.0
11001002102,21.02,2102,11,1,1400000US11001002102,Census Tract 21.02,38.9557854,-77.0142356,1417.0,7.7,3.8,0.44192997438087106,0.558070025619129,0.04696840307429547,0.056789069171648165,0.2673170731707317,0.00880551301684533,0.4203675344563553,0.20329249617151607,0.2572741194486983,0.10566615620214395,0.004594180704441042
11001002201,22.01,2201,11,1,1400000US11001002201,Census Tract 22.01,38.9491337,-77.0232932,953.0,0.0,7.3,0.0720081135902637,0.9279918864097363,0.11561866125760649,0.0,0.43661971830985913,0.0,0.02345215759849906,0.06848030018761726,0.4634146341463415,0.40431519699812385,0.040337711069418386
11001002202,22.02,2202,11,1,1400000US11001002202,Census Tract 22.02,38.9479653,-77.0118821,1423.0,14.6,5.4,0.44751381215469616,0.5524861878453039,0.022099447513812154,0.06393054459352802,0.4532627865961199,0.027586206896551724,0.31517241379310346,0.16137931034482758,0.30896551724137933,0.17517241379310344,0.011724137931034483
11001002301,23.01,2301,11,1,1400000US11001002301,Census Tract 23.01,38.942552,-77.0165915,1710.0,0.0,6.3,0.23960066555740434,0.7603993344425957,0.1048252911813644,0.013311148086522463,0.8212927756653993,0.019011406844106463,0.07224334600760456,0.19011406844106463,0.5148288973384031,0.1612167300380228,0.04258555133079848
11001006400,64.0,6400,11,1,1400000US11001006400,Census Tract 64,38.8688572,-77.0114342,1687.0,16.3,3.4,0.8351254480286738,0.16487455197132617,0.2986857825567503,0.007765830346475508,0.34238310708898945,0.13737075332348597,0.2668636139832595,0.42688330871491875,0.13392417528311176,0.024618414574101428,0.0103397341211226
11001006500,65.0,6500,11,1,1400000US11001006500,Census Tract 65,38.883848,-77.0033314,2277.0,23.8,3.3,0.3128205128205128,0.6871794871794872,0.14065934065934066,0.0,0.2558139534883721,0.1453308596165739,0.36672850958565245,0.21397649969078542,0.16388373531230674,0.07421150278293136,0.035868893011750155
11001006600,66.0,6600,11,1,1400000US11001006600,Census Tract 66,38.8877585,-76.9982439,2829.0,6.1,4.4,0.5875343721356554,0.41246562786434465,0.09899175068744272,0.0,0.2288135593220339,0.03885804916732752,0.30927835051546393,0.41792228390166536,0.09754163362410785,0.10547184773988898,0.030927835051546393
11001006700,67.0,6700,11,1,1400000US11001006700,Census Tract 67,38.8875984,-76.989959,1983.0,0.0,5.7,0.32343076185912795,0.6765692381408721,0.12793483469094394,0.0,0.35834896810506567,0.0438512869399428,0.16682554814108674,0.2726406101048618,0.25929456625357483,0.19876072449952337,0.05862726406101049
11001006802,68.02,6802,11,1,1400000US11001006802,Census Tract 68.02,38.8832158,-76.9814483,2762.0,0.0,5.8,0.43349282296650715,0.5665071770334928,0.22009569377990432,0.0,0.11258278145695365,0.016814159292035398,0.12035398230088495,0.29469026548672567,0.40353982300884955,0.15309734513274337,0.011504424778761062
11001007408,74.08,7408,11,1,1400000US11001007408,Census Tract 74.08,38.8525662,-76.9706266,1272.0,5.8,4.1,0.989451476793249,0.010548523206751054,0.1540084388185654,0.0035161744022503515,0.49385749385749383,0.0,0.2420785804816223,0.44930291508238274,0.3086185044359949,0.0,0.0
11001007409,74.09,7409,11,1,1400000US11001007409,Census Tract 74.09,38.8445818,-76.975165,866.0,1.4,4.3,0.7394526795895097,0.26054732041049034,0.07753705815279362,0.07468643101482327,0.6022275258552108,0.06829539144919489,0.2059966685174903,0.4480843975569128,0.24042198778456414,0.03720155469183787,0.0
11001007809,78.09,7809,11,1,1400000US11001007809,Census Tract 78.09,38.9015402,-76.9321955,1417.0,9.2,5.2,0.36325503355704697,0.636744966442953,0.1040268456375839,0.0,0.7113821138211383,0.01911764705882353,0.16691176470588234,0.3941176470588235,0.3382352941176471,0.05073529411764706,0.030882352941176472
11001007903,79.03,7903,11,1,1400000US11001007903,Census Tract 79.03,38.8964252,-76.9743021,,9.7,5.6,0.2926208651399491,0.7073791348600509,0.13358778625954199,0.0,0.34347826086956523,0.015401540154015401,0.13641364136413642,0.44004400440044006,0.3333333333333333,0.05500550055005501,0.019801980198019802
11001008001,80.01,8001,11,1,1400000US11001008001,Census Tract 80.01,38.8961726,-76.9866524,2189.0,22.5,5.5,0.24635669673837612,0.7536433032616239,0.17002081887578072,0.006245662734212352,0.17717717717717718,0.032504780114722756,0.14276609305289995,0.24346717654557043,0.48311026131293816,0.09177820267686425,0.006373486297004461
11001009400,94.0,9400,11,1,1400000US11001009400,Census Tract 94,38.9368061,-76.9742464,1103.0,0.0,7.6,0.18063818280151434,0.8193618171984857,0.05408328826392644,0.0,0.1814516129032258,0.00935064935064935,0.08415584415584415,0.13402597402597402,0.3922077922077922,0.24467532467532468,0.13558441558441559
11001009503,95.03,9503,11,1,1400000US11001009503,Census Tract 95.03,38.9434458,-76.9845276,1583.0,0.0,7.6,0.09983361064891846,0.9001663893510815,0.04492512479201331,0.0,0.42857142857142855,0.0,0.0,0.009531374106433678,0.73868149324861,0.14614773629864972,0.10563939634630659
11001009504,95.04,9504,11,1,1400000US11001009504,Census Tract 95.04,38.9409032,-76.9931121,1555.0,2.3,6.4,0.37891268533772654,0.6210873146622735,0.07742998352553541,0.0,0.34782608695652173,0.02388535031847134,0.1464968152866242,0.2269108280254777,0.22054140127388536,0.3343949044585987,0.04777070063694268
11001009505,95.05,9505,11,1,1400000US11001009505,Census Tract 95.05,38.9618925,-77.0051999,1841.0,4.3,5.4,0.4136825227151256,0.5863174772848744,0.12453233564938536,0.019241047568145375,0.43346508563899866,0.15707070707070708,0.14595959595959596,0.19797979797979798,0.4065656565656566,0.08686868686868687,0.005555555555555556
11001009907,99.07,9907,11,1,1400000US11001009907,Census Tract 99.07,38.8827718,-76.9388146,757.0,10.1,4.8,0.738831615120275,0.2611683848797251,0.03665521191294387,0.0,0.09980430528375733,0.0,0.3178368121442125,0.5275142314990512,0.15464895635673626,0.0,0.0
11001002501,25.01,2501,11,1,1400000US11001002501,Census Tract 25.01,38.9446515,-77.0317348,1424.0,0.0,6.0,0.4018867924528302,0.5981132075471698,0.11037735849056604,0.0,0.2934272300469484,0.05622119815668203,0.2921658986175115,0.05806451612903226,0.2764976958525346,0.1889400921658986,0.12811059907834102
11001002302,23.02,2302,11,1,1400000US11001002302,Census Tract 23.02,38.934127,-77.0095843,2152.0,25.8,1.4,0.7562724014336918,0.24372759856630824,0.06810035842293907,0.0,0.33889816360601,0.5849227974568574,0.14259763851044505,0.2688465031789282,0.0036330608537693005,0.0,0.0
11001002400,24.0,2400,11,1,1400000US11001002400,Census Tract 24,38.9417822,-77.0224058,2293.0,0.0,6.0,0.29271523178807946,0.7072847682119205,0.1543046357615894,0.023178807947019868,0.29638009049773756,0.07659313725490197,0.14154411764705882,0.10661764705882353,0.43014705882352944,0.19301470588235295,0.052083333333333336
11001007000,70.0,7000,11,1,1400000US11001007000,Census Tract 70,38.8812697,-76.9959451,2519.0,22.6,4.7,0.4304635761589404,0.5695364238410596,0.18353831598864712,0.008514664143803218,0.21261682242990654,0.007317073170731708,0.2926829268292683,0.4138211382113821,0.2040650406504065,0.07560975609756097,0.0065040650406504065
11001007100,71.0,7100,11,1,1400000US11001007100,Census Tract 71,38.8771811,-76.986838,2063.0,9.8,3.8,0.5105028644175684,0.4894971355824316,0.16231699554423934,0.0,0.38154613466334164,0.0,0.3403019744483159,0.4448315911730546,0.17828106852497097,0.030197444831591175,0.006387921022067364
11001006900,69.0,6900,11,1,1400000US11001006900,Census Tract 69,38.8836933,-76.9873112,2374.0,3.8,4.2,0.4547413793103448,0.5452586206896551,0.2823275862068966,0.01939655172413793,0.19072164948453607,0.09335963182117028,0.20973044049967127,0.3425378040762656,0.2314266929651545,0.09664694280078895,0.026298487836949377
11001009507,95.07,9507,11,1,1400000US11001009507,Census Tract 95.07,38.9584945,-76.9977787,,0.0,6.3,0.09028960817717206,0.909710391822828,0.05110732538330494,0.0,0.5510204081632653,0.0,0.027287319422150885,0.06420545746388442,0.7447833065810594,0.12520064205457465,0.038523274478330656
11001009508,95.08,9508,11,1,1400000US11001009508,Census Tract 95.08,38.9536826,-76.9985582,2190.0,5.3,4.1,0.7164893617021276,0.2835106382978723,0.13882978723404255,0.018085106382978722,0.2561851556264964,0.06666666666666667,0.2454320987654321,0.2785185185185185,0.33728395061728395,0.07209876543209877,0.0
11001009509,95.09,9509,11,1,1400000US11001009509,Census Tract 95.09,38.949214,-76.9950319,2769.0,0.0,6.7,0.06051873198847262,0.9394812680115274,0.0936599423631124,0.0,0.0,0.0,0.019830028328611898,0.136685552407932,0.7379603399433428,0.10552407932011332,0.0
11001009700,97.0,9700,11,1,1400000US11001009700,Census Tract 97,38.8354183,-76.9870248,,1.9,4.7,0.6208821887213847,0.3791178112786153,0.030709101060859854,0.0,0.2575187969924812,0.023072889355007866,0.35186156266387,0.24750917671735712,0.18038804404824332,0.19716832721552177,0.0
11001009801,98.01,9801,11,1,1400000US11001009801,Census Tract 98.01,38.8328939,-76.9963306,774.0,2.9,3.5,0.8780487804878049,0.12195121951219512,0.028003613369467027,0.031616982836495035,0.3116279069767442,0.07504215851602024,0.5767284991568297,0.11045531197301856,0.20236087689713322,0.026981450252951095,0.008431703204047217
11001002801,28.01,2801,11,1,1400000US11001002801,Census Tract 28.01,38.9349477,-77.0345166,1906.0,4.4,2.9,0.7535596933187295,0.24644030668127054,0.16976998904709747,0.08488499452354874,0.3065859197577593,0.18423799582463465,0.49269311064718163,0.15657620041753653,0.050626304801670144,0.09133611691022965,0.024530271398747392
11001002802,28.02,2802,11,1,1400000US11001002802,Census Tract 28.02,38.9294344,-77.0346327,1595.0,2.9,2.3,0.7907578558225509,0.20924214417744916,0.12310536044362293,0.06062846580406654,0.2613412228796844,0.37955940772842184,0.3983387504514265,0.1697363669194655,0.04911520404478151,0.0032502708559046588,0.0
11001004001,40.01,4001,11,1,1400000US11001004001,Census Tract 40.01,38.9208772,-77.0462939,2234.0,0.0,3.2,0.5388127853881278,0.4611872146118721,0.10709838107098381,0.038190120381901206,0.19891640866873064,0.18847539015606243,0.4545818327330932,0.17807122849139656,0.10044017607042817,0.026810724289715888,0.05162064825930372
